,MKTDEPTH_EVENT_TYPE,MKTDEPTH_EVENT_SUBTYPE,ID_BB_SEC_NUM_SRC,FEED_SOURCE,EID,MD_BOOK_TYPE,MBO_WINDOW_SIZE,MBO_SEQNUM_RT,MD_BOOK_SUBTYPE,MD_PRICE_DISPLAY_FORMAT_TYPE_RT,MD_PRICE_DISPLAY_MIN_NUM_DECIMALS_RT,MD_PRICE_DISPLAY_MAX_NUM_DECIMALS_RT,MD_CURRENCY_RT,MD_QUOTED_CURRENCY_REALTIME,MD_ROUND_LOT_SIZE_RT,cid,MBL_WINDOW_SIZE,MD_MULTI_TICK_UPD_RT,MBL_ASK_POSITION_RT,MBL_ASK_RT,MBL_ASK_COND_CODE_RT,MBL_ASK_NUM_ORDERS_RT,MBL_ASK_SIZE_RT,MBL_TIME_RT,MBL_BID_POSITION_RT,MBL_BID_RT,MBL_BID_COND_CODE_RT,MBL_BID_NUM_ORDERS_RT,MBL_BID_SIZE_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_BROKER_RT,MBO_ASK_COND_CODE_RT,MBO_ASK_SIZE_RT,MD_TABLE_CMD_RT,MBO_TIME_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_BROKER_RT,MBO_BID_COND_CODE_RT,MBO_BID_SIZE_RT,MBO_ORDER_ID_RT
2714,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.550000012,174,,0,REPLACE,6/28/2023 08:01:08.000,,,,,,
2715,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.550000012,8303,,0,REPLACE,6/28/2023 08:01:08.000,,,,,,
2716,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.560000002,8306,,0,REPLACE,6/28/2023 08:01:08.000,,,,,,
2717,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.569999993,8303,,0,REPLACE,6/28/2023 08:01:08.000,,,,,,
2718,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.579999983,8308,,0,REPLACE,6/28/2023 08:01:08.000,,,,,,
2719,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.589999974,2578,,0,REPLACE,6/28/2023 08:01:08.000,,,,,,
2720,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,29,0,,,0,REPLACE_CLEAR,6/28/2023 08:01:08.000,,,,,,
2721,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 08:01:14.021,7,0.460000038,,2,89000,,,,,,REPLACE,,,,,,,
2722,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:14.000,17,0.455000043,6106,,0,
2723,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:14.000,18,0.449999988,6107,,0,
2724,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:14.000,19,0.449999988,2578,,0,
2725,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:14.000,20,0.420000017,2290,,0,
2726,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE_CLEAR,6/28/2023 08:01:14.000,21,0,,,0,
2727,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE_CLEAR,6/28/2023 08:01:14.000,22,0,,,0,
2728,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE_CLEAR,6/28/2023 08:01:25.000,20,0,,,0,
2729,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 08:01:39.883,4,0.475000024,,3,40000,,,,,,REPLACE,,,,,,,
2730,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,10,0.470000029,6102,,0,
2731,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,11,0.470000029,8303,,0,
2732,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,12,0.470000029,2458,,0,
2733,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,13,0.465000033,6104,,0,
2734,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,14,0.460000038,6105,,0,
2735,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,15,0.460000038,6699,,0,
2736,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,16,0.455000043,6106,,0,
2737,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,17,0.449999988,6107,,0,
2738,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:01:39.000,18,0.449999988,2578,,0,
2739,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE_CLEAR,6/28/2023 08:01:39.000,19,0,,,0,
2740,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.49000001,,5,333000,6/28/2023 08:01:44.709,,,,,,,,,,,REPLACE,,,,,,,
2741,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,3,0.49000001,8297,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2742,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.49000001,8298,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2743,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.49000001,6107,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2744,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.495000005,8293,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2745,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.495000005,8305,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2746,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.495000005,1799,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2747,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.495000005,8461,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2748,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.5,8461,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2749,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.5,1799,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2750,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.50999999,8299,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2751,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.50999999,8304,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2752,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.519999981,4409,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2753,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.519999981,5666,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2754,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.529999971,8305,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2755,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.529999971,8466,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2756,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.540000021,2578,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2757,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.550000012,5138,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2758,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.550000012,1978,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2759,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.550000012,8575,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2760,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.550000012,174,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2761,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.550000012,8303,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2762,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.560000002,8306,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2763,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.569999993,8303,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2764,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.579999983,8308,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2765,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.589999974,2578,,0,REPLACE,6/28/2023 08:01:44.000,,,,,,
2766,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0,,,0,REPLACE_CLEAR,6/28/2023 08:01:44.000,,,,,,
2767,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.49000001,,4,327000,6/28/2023 08:01:45.058,,,,,,,,,,,REPLACE,,,,,,,
2768,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.49000001,6107,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2769,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.495000005,8293,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2770,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.495000005,8305,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2771,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.495000005,1799,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2772,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.495000005,8461,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2773,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.5,8461,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2774,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.5,1799,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2775,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.50999999,8299,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2776,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.50999999,8304,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2777,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.519999981,4409,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2778,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.519999981,5666,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2779,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.529999971,8305,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2780,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.529999971,8466,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2781,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.540000021,2578,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2782,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.550000012,5138,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2783,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.550000012,1978,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2784,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.550000012,8575,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2785,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.550000012,174,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2786,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.550000012,8303,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2787,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.560000002,8306,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2788,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.569999993,8303,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2789,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.579999983,8308,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2790,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.589999974,2578,,0,REPLACE,6/28/2023 08:01:45.000,,,,,,
2791,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0,,,0,REPLACE_CLEAR,6/28/2023 08:01:45.000,,,,,,
2792,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,1,0.485000014,8295,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2793,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,2,0.49000001,1172,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2794,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,3,0.49000001,8293,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2795,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.49000001,8297,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2796,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.49000001,6107,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2797,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.495000005,8293,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2798,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.495000005,8305,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2799,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.495000005,1799,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2800,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.495000005,8461,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2801,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.5,8461,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2802,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.5,1799,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2803,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.50999999,8299,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2804,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.50999999,8304,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2805,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.519999981,4409,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2806,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.519999981,5666,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2807,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.529999971,8305,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2808,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.529999971,8466,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2809,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.540000021,2578,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2810,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.550000012,5138,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2811,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.550000012,1978,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2812,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.550000012,8575,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2813,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.550000012,174,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2814,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.550000012,8303,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2815,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.560000002,8306,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2816,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.569999993,8303,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2817,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.579999983,8308,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2818,MARKET_BY_ORDER,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.589999974,2578,,0,REPLACE,6/28/2023 08:02:03.000,,,,,,
2819,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:02:03.000,1,0.485000014,2992,,0,
2820,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 08:02:03.013,1,0.485000014,,1,1000,,,,,,REPLACE,,,,,,,
2821,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 08:02:03.013,2,0.480000019,,4,559000,,,,,,REPLACE,,,,,,,
2822,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 08:02:03.013,3,0.475000024,,3,40000,,,,,,REPLACE,,,,,,,
2823,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 08:02:03.013,4,0.470000029,,3,124000,,,,,,REPLACE,,,,,,,
2824,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 08:02:03.013,5,0.465000033,,1,7000,,,,,,REPLACE,,,,,,,
2825,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 08:02:03.013,6,0.460000038,,2,89000,,,,,,REPLACE,,,,,,,
2826,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 08:02:03.013,7,0.455000043,,1,4000,,,,,,REPLACE,,,,,,,
2827,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,,,,,,6/28/2023 08:02:03.013,8,0.449999988,,2,31000,,,,,,REPLACE,,,,,,,
2828,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 08:02:03.013,9,0,,0,0,,,,,,REPLACE_CLEAR,,,,,,,
2829,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,1,0.485000014,,1,30000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2830,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,2,0.49000001,,4,327000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2831,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,3,0.495000005,,4,348000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2832,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,4,0.5,,2,120000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2833,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,5,0.50999999,,2,329000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2834,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,6,0.519999981,,2,177000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2835,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,7,0.529999971,,2,107000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2836,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,8,0.540000021,,1,24000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2837,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,1,9,0.550000012,,5,556000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2838,MARKET_BY_LEVEL,ASK,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,10,0.560000002,,1,149000,6/28/2023 08:02:03.013,,,,,,,,,,,REPLACE,,,,,,,
2839,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 08:02:03.013,1,0.485000014,,2,5000,,,,,,REPLACE,,,,,,,
2840,MARKET_BY_LEVEL,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,6/28/2023 08:02:21.050,3,0.475000024,,2,31000,,,,,,REPLACE,,,,,,,
2841,MARKET_BY_ORDER,BID,,,14112,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,REPLACE,6/28/2023 08:02:21.000,7,0.475000024,8293,,0,
