,MKTDEPTH_EVENT_TYPE,MKTDEPTH_EVENT_SUBTYPE,ID_BB_SEC_NUM_SRC,FEED_SOURCE,EID,MD_TABLE_CMD_RT,MD_BOOK_TYPE,MBO_WINDOW_SIZE,MBO_SEQNUM_RT,MD_BOOK_SUBTYPE,MD_PRICE_DISPLAY_FORMAT_TYPE_RT,MD_PRICE_DISPLAY_MIN_NUM_DECIMALS_RT,MD_PRICE_DISPLAY_MAX_NUM_DECIMALS_RT,MD_CURRENCY_RT,MD_QUOTED_CURRENCY_REALTIME,MD_ROUND_LOT_SIZE_RT,cid,MBL_WINDOW_SIZE,MD_MULTI_TICK_UPD_RT,MBL_ASK_POSITION_RT,MBL_ASK_RT,MBL_ASK_COND_CODE_RT,MBL_ASK_NUM_ORDERS_RT,MBL_ASK_SIZE_RT,MBL_TIME_RT,MBL_BID_POSITION_RT,MBL_BID_RT,MBL_BID_COND_CODE_RT,MBL_BID_NUM_ORDERS_RT,MBL_BID_SIZE_RT,MBO_ASK_POSITION_RT,MBO_ASK_RT,MBO_ASK_BROKER_RT,MBO_ASK_COND_CODE_RT,MBO_ASK_SIZE_RT,MBO_TIME_RT,MBO_BID_POSITION_RT,MBO_BID_RT,MBO_BID_BROKER_RT,MBO_BID_COND_CODE_RT,MBO_BID_SIZE_RT,MBO_ORDER_ID_RT,MBO_TABLE_ASK,MBO_TABLE_BID,MBL_TABLE_ASK,MBL_TABLE_BID
2087,MARKET_BY_ORDER,BID,,,53714,MOD,,,249,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:55:26.908,1,0.475000024,,,33000,878921474,,,,
2088,MARKET_BY_ORDER,ASK,,,53714,DEL,,,250,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,10000,7/3/2023 02:55:26.908,,,,,,948730370,,,,
2089,MARKET_BY_ORDER,BID,,,53714,ADD,,,251,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:55:30.861,1,0.480000019,,,2000,948979714,,,,
2090,MARKET_BY_ORDER,BID,,,53714,DEL,,,252,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:55:30.861,1,0.480000019,,,2000,948979714,,,,
2091,MARKET_BY_ORDER,ASK,,,53714,MOD,,,253,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.480000019,,,24000,7/3/2023 02:55:30.861,,,,,,700337922,,,,
2092,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,11,370000,55:30.9,,,,,,,,,,,,,,,,,,,,,
2093,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,11,368000,55:36.2,,,,,,,,,,,,,,,,,,,,,
2094,MARKET_BY_ORDER,BID,,,53714,ADD,,,254,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:55:36.249,1,0.480000019,,,2000,949305858,,,,
2095,MARKET_BY_ORDER,BID,,,53714,DEL,,,255,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:55:36.249,1,0.480000019,,,2000,949305858,,,,
2096,MARKET_BY_ORDER,ASK,,,53714,MOD,,,256,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.480000019,,,22000,7/3/2023 02:55:36.249,,,,,,700337922,,,,
2097,MARKET_BY_ORDER,ASK,,,53714,ADD,,,257,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,1000,7/3/2023 02:56:12.069,,,,,,953041666,,,,
2098,MARKET_BY_ORDER,BID,,,53714,MOD,,,258,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 02:56:12.069,1,0.475000024,,,32000,878921474,,,,
2099,MARKET_BY_ORDER,ASK,,,53714,DEL,,,259,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.475000024,,,1000,7/3/2023 02:56:12.069,,,,,,953041666,,,,
2100,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,56:12.1,1,0.475000024,,1,32000,,,,,,,,,,,,,,,,
2101,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,3,0.49000001,,1,3000,07:52.7,,,,,,,,,,,,,,,,,,,,,
2102,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,2,0.485000014,,5,200000,07:52.7,,,,,,,,,,,,,,,,,,,,,
2103,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.485000014,2457,,0,7/3/2023 03:07:52.000,,,,,,,,,,
2104,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.49000001,6105,,0,7/3/2023 03:07:52.000,,,,,,,,,,
2105,MARKET_BY_ORDER,ASK,,,53714,DEL,,,260,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,17,0.49000001,,,30000,7/3/2023 03:07:52.722,,,,,,423346946,,,,
2106,MARKET_BY_ORDER,ASK,,,53714,ADD,,,261,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,16,0.485000014,,,30000,7/3/2023 03:07:52.723,,,,,,1020566274,,,,
2107,MARKET_BY_ORDER,ASK,,,53714,DEL,,,262,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,20,0.5,,,30000,7/3/2023 03:07:59.457,,,,,,426310146,,,,
2108,MARKET_BY_ORDER,ASK,,,53714,ADD,,,263,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,19,0.495000005,,,30000,7/3/2023 03:07:59.457,,,,,,1021333250,,,,
2109,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,5,0.5,,1,100000,07:59.5,,,,,,,,,,,,,,,,,,,,,
2110,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,4,0.495000005,,2,130000,07:59.5,,,,,,,,,,,,,,,,,,,,,
2111,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.495000005,2245,,0,7/3/2023 03:07:59.000,,,,,,,,,,
2112,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.5,2457,,0,7/3/2023 03:07:59.000,,,,,,,,,,
2113,MARKET_BY_ORDER,BID,,,53714,ADD,,,264,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 03:12:27.439,1,0.480000019,,,1000,1055916034,,,,
2114,MARKET_BY_ORDER,BID,,,53714,DEL,,,265,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 03:12:27.439,1,0.480000019,,,1000,1055916034,,,,
2115,MARKET_BY_ORDER,ASK,,,53714,MOD,,,266,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,1,0.480000019,,,21000,7/3/2023 03:12:27.439,,,,,,700337922,,,,
2116,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,11,367000,12:27.4,,,,,,,,,,,,,,,,,,,,,
2117,MARKET_BY_ORDER,ASK,,,53714,DEL,,,267,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,4,0.480000019,,,4000,7/3/2023 03:16:34.692,,,,,,702935810,,,,
2118,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,10,363000,16:34.7,,,,,,,,,,,,,,,,,,,,,
2119,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,4,0.480000019,6104,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2120,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,5,0.480000019,8293,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2121,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,6,0.480000019,8297,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2122,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,7,0.480000019,8295,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2123,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,8,0.480000019,8299,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2124,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,9,0.480000019,8301,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2125,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,10,0.480000019,1799,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2126,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.485000014,6106,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2127,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.485000014,6430,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2128,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.485000014,8291,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2129,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.485000014,8302,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2130,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.485000014,2457,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2131,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.49000001,6105,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2132,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.495000005,8308,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2133,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.495000005,2245,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2134,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.5,2457,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2135,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.50999999,8466,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2136,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.519999981,4409,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2137,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.519999981,5666,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2138,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.529999971,8307,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2139,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.540000021,2578,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2140,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.550000012,9000,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2141,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.550000012,6698,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2142,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.550000012,174,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2143,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.569999993,8467,,0,7/3/2023 03:16:34.000,,,,,,,,,,
2144,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,2,0.485000014,,6,400000,21:47.7,,,,,,,,,,,,,,,,,,,,,
2145,MARKET_BY_ORDER,ASK,,,53714,ADD,,,268,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,16,0.485000014,,,200000,7/3/2023 03:21:47.740,,,,,,1111080706,,,,
2146,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.485000014,2310,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2147,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.49000001,6105,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2148,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.495000005,8308,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2149,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.495000005,2245,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2150,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.5,2457,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2151,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.50999999,8466,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2152,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.519999981,4409,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2153,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.519999981,5666,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2154,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.529999971,8307,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2155,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.540000021,2578,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2156,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.550000012,9000,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2157,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.550000012,6698,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2158,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.550000012,174,,0,7/3/2023 03:21:47.000,,,,,,,,,,
2159,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,1,0.480000019,,11,367000,21:48.9,,,,,,,,,,,,,,,,,,,,,
2160,MARKET_BY_ORDER,ASK,,,53714,ADD,,,269,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,11,0.480000019,,,4000,7/3/2023 03:21:48.911,,,,,,1111345154,,,,
2161,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,11,0.480000019,5337,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2162,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,12,0.485000014,6106,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2163,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,13,0.485000014,6430,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2164,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,14,0.485000014,8291,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2165,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,15,0.485000014,8302,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2166,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,16,0.485000014,2457,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2167,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,17,0.485000014,2310,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2168,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,18,0.49000001,6105,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2169,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.495000005,8308,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2170,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.495000005,2245,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2171,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.5,2457,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2172,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.50999999,8466,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2173,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.519999981,4409,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2174,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.519999981,5666,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2175,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.529999971,8307,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2176,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.540000021,2578,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2177,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.550000012,9000,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2178,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.550000012,6698,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2179,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,29,0.550000012,174,,0,7/3/2023 03:21:48.000,,,,,,,,,,
2180,MARKET_BY_ORDER,ASK,,,53714,ADD,,,270,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,19,0.49000001,,,292000,7/3/2023 03:23:30.431,,,,,,1120933122,,,,
2181,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,19,0.49000001,1172,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2182,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,3,0.49000001,,2,295000,23:30.4,,,,,,,,,,,,,,,,,,,,,
2183,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,20,0.495000005,8308,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2184,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,21,0.495000005,2245,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2185,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,22,0.5,2457,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2186,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.50999999,8466,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2187,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.519999981,4409,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2188,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.519999981,5666,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2189,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.529999971,8307,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2190,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.540000021,2578,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2191,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.550000012,9000,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2192,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,29,0.550000012,6698,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2193,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,30,0.550000012,174,,0,7/3/2023 03:23:30.000,,,,,,,,,,
2194,MARKET_BY_ORDER,ASK,,,53714,ADD,,,271,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,23,0.5,,,8000,7/3/2023 03:39:25.755,,,,,,1205708802,,,,
2195,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,23,0.5,5256,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2196,MARKET_BY_LEVEL,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,5,0.5,,2,108000,39:25.8,,,,,,,,,,,,,,,,,,,,,
2197,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,24,0.50999999,8466,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2198,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,25,0.519999981,4409,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2199,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,26,0.519999981,5666,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2200,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,27,0.529999971,8307,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2201,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,28,0.540000021,2578,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2202,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,29,0.550000012,9000,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2203,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,30,0.550000012,6698,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2204,MARKET_BY_ORDER,ASK,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,31,0.550000012,174,,0,7/3/2023 03:39:25.000,,,,,,,,,,
2205,MARKET_BY_ORDER,BID,,,53714,DEL,,,272,,,,,,,,2060 HK Equity.type=MBO,,,,,,,,,,,,,,,,,,,7/3/2023 03:41:58.996,13,0.455000043,,,10000,735549442,,,,
2206,MARKET_BY_LEVEL,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=MBL,,0,,,,,,41:59.0,5,0.455000043,,1,9000,,,,,,,,,,,,,,,,
2207,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 03:41:59.000,13,0.449999988,6105,,0,,,,,
2208,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 03:41:59.000,14,0.449999988,2290,,0,,,,,
2209,MARKET_BY_ORDER,BID,,,14112,REPLACE,,,,,,,,,,,2060 HK Equity.type=TOP,,,,,,,,,,,,,,,,,,,7/3/2023 03:41:59.000,15,0.449999988,1836,,0,,,,,
